,matchLink,matchId,teamA,teamB,kefA,kefb,win
6779,https://www.hltv.org/matches/2330448/genuine-vs-paradox-cybergamer-premier-league-championship-2018,2330448,9747,7983,1.46,2.56,1
6780,https://www.hltv.org/matches/2330491/avant-vs-ground-zero-lpl-pro-league-season-1-qualifier,2330491,5293,8536,3.88,1.24,0
6781,https://www.hltv.org/matches/2330371/tainted-minds-vs-paradox-esea-mdl-season-30-australia,2330371,7517,7983,1.09,6.5,1
6782,https://www.hltv.org/matches/2330222/north-vs-vici-iem-katowice-2019-minor-play-in,2330222,7533,7606,1.15,5.0,1
6783,https://www.hltv.org/matches/2330465/nochance-vs-tomorrow-will-be-better-qiwi-teamplay-season-3,2330465,9722,9567,1.05,8.56,0
6784,https://www.hltv.org/matches/2330223/winstrike-vs-envy-iem-katowice-2019-minor-play-in,2330223,9183,5991,1.81,1.95,0
6785,https://www.hltv.org/matches/2330224/vici-vs-winstrike-iem-katowice-2019-minor-play-in,2330224,7606,9183,2.34,1.7,1
6786,https://www.hltv.org/matches/2330225/north-vs-envy-iem-katowice-2019-minor-play-in,2330225,7533,5991,1.17,4.46,0
6787,https://www.hltv.org/matches/2330427/syman-vs-5balls-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330427,8772,8589,1.1,5.87,0
6788,https://www.hltv.org/matches/2330428/hollywood-vs-mega-lada-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330428,8847,9738,1.12,5.13,0
6789,https://www.hltv.org/matches/2330429/dreameaters-vs-fcg-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330429,8305,9811,1.05,7.25,0
6790,https://www.hltv.org/matches/2330430/windigo-academy-vs-hamopede-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330430,8898,9809,1.03,9.44,0
6791,https://www.hltv.org/matches/2330431/ex-underdogs-vs-monolith-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330431,9810,9182,4.5,1.18,1
6792,https://www.hltv.org/matches/2330432/unique-vs-notbad-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330432,9287,7610,1.09,6.1,0
6793,https://www.hltv.org/matches/2330433/nemiga-vs-zepuggodz-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330433,7969,9808,1.05,7.96,0
6794,https://www.hltv.org/matches/2330463/goodjob-vs-norbant-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330463,7820,9748,1.11,5.54,1
6795,https://www.hltv.org/matches/2330226/vici-vs-north-iem-katowice-2019-minor-play-in,2330226,7606,7533,3.82,1.23,0
6796,https://www.hltv.org/matches/2330438/faze-vs-big-eleague-csgo-invitational-2019,2330438,6667,7532,1.59,2.29,0
6797,https://www.hltv.org/matches/2330439/cloud9-vs-faze-eleague-csgo-invitational-2019,2330439,5752,6667,2.03,1.75,1
6798,https://www.hltv.org/matches/2330524/singularity-vs-intact-esea-mdl-season-30-north-america,2330524,6978,9176,1.39,2.87,0
6799,https://www.hltv.org/matches/2330486/content-vs-astral-influence-esea-mdl-season-30-australia,2330486,9727,7970,2.11,1.68,1
6800,https://www.hltv.org/matches/2330510/nochance-vs-nemiga-qiwi-teamplay-season-3,2330510,9722,7969,1.26,3.66,1
6801,https://www.hltv.org/matches/2330522/chaos-vs-syman-lootbet-season-1-closed-qualifier,2330522,9085,8772,1.51,2.42,0
6802,https://www.hltv.org/matches/2330511/alternate-attax-vs-ldlc-united-masters-league,2330511,4501,4674,2.5,2.79,1
6803,https://www.hltv.org/matches/2330516/syman-vs-hollywood-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330516,8772,8847,1.22,3.92,0
6804,https://www.hltv.org/matches/2330517/monolith-vs-norbant-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330517,9182,9748,1.47,2.53,0
6805,https://www.hltv.org/matches/2330482/izako-boars-vs-ago-esea-mdl-season-30-europe,2330482,7681,8068,3.05,1.34,0
6806,https://www.hltv.org/matches/2330512/3dmax-vs-sprout-united-masters-league,2330512,4914,8637,3.71,2.21,0
6807,https://www.hltv.org/matches/2330518/unique-vs-nemiga-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330518,9287,7969,2.39,1.53,0
6808,https://www.hltv.org/matches/2330513/ago-vs-x6tence-galaxy-united-masters-league,2330513,8068,9481,3.01,2.52,1
6809,https://www.hltv.org/matches/2330515/dreameaters-vs-windigo-academy-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330515,8305,8898,1.52,2.4,0
6810,https://www.hltv.org/matches/2330483/ence-vs-movistar-riders-esea-mdl-season-30-europe,2330483,4869,7718,1.29,3.33,1
6811,https://www.hltv.org/matches/2330514/havu-vs-tricked-united-masters-league,2330514,7865,4602,2.91,2.55,1
6812,https://www.hltv.org/matches/2330472/forty-six-and-2-vs-singularity-esea-mdl-season-30-north-america,2330472,9074,6978,4.55,1.18,1
6813,https://www.hltv.org/matches/2330473/forty-six-and-2-vs-intact-esea-mdl-season-30-north-america,2330473,9074,9176,3.7,1.24,1
6814,https://www.hltv.org/matches/2330457/rot-vs-caladrius-esea-mdl-season-30-australia,2330457,7972,9800,1.23,3.82,0
6815,https://www.hltv.org/matches/2330469/content-vs-breakaway-esea-mdl-season-30-australia,2330469,9727,9484,4.77,1.15,1
6816,https://www.hltv.org/matches/2330449/caladrius-vs-athletico-esea-mdl-season-30-australia,2330449,9800,5680,3.73,1.24,1
6817,https://www.hltv.org/matches/2330456/mc-vs-order-esea-mdl-season-30-australia,2330456,8738,8668,7.46,1.06,1
6818,https://www.hltv.org/matches/2330523/nemiga-vs-windigo-academy-lootbet-season-1-closed-qualifier,2330523,7969,8898,1.42,2.69,1
6819,https://www.hltv.org/matches/2330532/windigo-vs-sprout-united-masters-league,2330532,8513,8637,2.14,3.34,0
6820,https://www.hltv.org/matches/2330508/ago-vs-ence-esea-mdl-season-30-europe,2330508,8068,4869,3.0,1.36,1
6821,https://www.hltv.org/matches/2330552/monolith-vs-unique-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330552,9182,9287,2.57,1.47,1
6822,https://www.hltv.org/matches/2330553/syman-vs-dreameaters-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330553,8772,8305,1.68,2.12,0
6823,https://www.hltv.org/matches/2330533/ldlc-vs-x6tence-galaxy-united-masters-league,2330533,4674,9481,4.11,2.12,0
6824,https://www.hltv.org/matches/2330500/ago-vs-vitality-esea-mdl-season-30-europe,2330500,8068,9565,3.54,1.25,1
6825,https://www.hltv.org/matches/2330544/ronin-horde-vs-x-kom-oga-counter-pit-season-4,2330544,9458,8846,6.46,1.09,1
6826,https://www.hltv.org/matches/2330501/virtuspro-vs-vitality-esea-mdl-season-30-europe,2330501,5378,9565,2.71,1.42,1
6827,https://www.hltv.org/matches/2330502/forze-vs-spirit-esea-mdl-season-30-europe,2330502,8135,7020,1.95,1.81,1
6828,https://www.hltv.org/matches/2330503/red-reserve-vs-movistar-riders-esea-mdl-season-30-europe,2330503,7613,7718,2.27,1.6,1
6829,https://www.hltv.org/matches/2330504/ldlc-vs-sprout-esea-mdl-season-30-europe,2330504,4674,8637,3.44,1.29,1
6830,https://www.hltv.org/matches/2330507/ago-vs-expert-esea-mdl-season-30-europe,2330507,8068,9393,1.71,2.09,0
6831,https://www.hltv.org/matches/2330534/havu-vs-windigo-united-masters-league,2330534,7865,8513,11.77,2.04,1
6832,https://www.hltv.org/matches/2330545/unique-vs-nemiga-oga-counter-pit-season-4,2330545,9287,7969,2.1,1.68,0
6833,https://www.hltv.org/matches/2330555/izako-boars-vs-vitality-esea-mdl-season-30-europe,2330555,7681,9565,4.5,1.16,1
6834,https://www.hltv.org/matches/2330559/syman-vs-unique-lootbet-hotshot-series-season-1-cis-closed-qualifier,2330559,8772,9287,1.68,2.04,0
6835,https://www.hltv.org/matches/2330535/alternate-attax-vs-tricked-united-masters-league,2330535,4501,4602,3.3,2.32,0
6836,https://www.hltv.org/matches/2330525/final-feature-vs-teamone-esea-mdl-season-30-north-america,2330525,8085,6947,4.0,1.22,0
6837,https://www.hltv.org/matches/2330476/bad-news-bears-vs-intact-esea-mdl-season-30-north-america,2330476,9799,9176,1.26,3.6,1
6838,https://www.hltv.org/matches/2330563/mythic-vs-the-fundamentals-esea-mdl-season-30-north-america,2330563,5479,8084,1.39,2.88,0
6839,https://www.hltv.org/matches/2330560/teamone-vs-infamous-esea-mdl-season-30-north-america,2330560,6947,9379,1.14,5.26,0
6840,https://www.hltv.org/matches/2330554/tainted-minds-vs-genuine-lpl-pro-league-season-1-qualifier,2330554,7517,9747,1.06,6.79,0
6841,https://www.hltv.org/matches/2330519/ground-zero-vs-tainted-minds-esea-mdl-season-30-australia,2330519,8536,7517,3.58,1.26,1
6842,https://www.hltv.org/matches/2330372/breakaway-vs-athletico-esea-mdl-season-30-australia,2330372,9484,5680,1.45,2.64,0
6843,https://www.hltv.org/matches/2330487/popoutboyz-vs-ground-zero-esea-mdl-season-30-australia,2330487,9807,8536,6.26,1.1,1
6844,https://www.hltv.org/matches/2330415/ground-zero-vs-content-esea-mdl-season-30-australia,2330415,8536,9727,1.13,5.28,0
6845,https://www.hltv.org/matches/2330489/off-the-grid-vs-athletico-esea-mdl-season-30-australia,2330489,9821,5680,3.35,1.29,1
6846,https://www.hltv.org/matches/2330496/order-vs-avant-esea-mdl-season-30-australia,2330496,8668,5293,1.11,5.66,0
6847,https://www.hltv.org/matches/2330528/popoutboyz-vs-mc-esea-mdl-season-30-australia,2330528,9807,8738,2.26,1.61,0
6848,https://www.hltv.org/matches/2330492/chiefs-vs-rot-esea-mdl-season-30-australia,2330492,6010,7972,1.39,2.91,0
6849,https://www.hltv.org/matches/2330548/furia-vs-spirit-weplay-lock-and-load,2330548,8297,7020,1.81,1.95,1
6850,https://www.hltv.org/matches/2330536/hollywood-vs-tomorrow-will-be-better-qiwi-teamplay-season-3,2330536,8847,9567,1.44,2.64,1
6851,https://www.hltv.org/matches/2330549/heroic-vs-winstrike-weplay-lock-and-load,2330549,7175,9183,1.55,2.38,1
6852,https://www.hltv.org/matches/2330556/havu-vs-monolith-csmoney-premier-by-em,2330556,7865,9182,1.45,2.6,1
6853,https://www.hltv.org/matches/2330557/chaos-vs-windigo-academy-lootbet-season-1-closed-qualifier,2330557,9085,8898,1.19,4.25,0
6854,https://www.hltv.org/matches/2330550/kinguin-vs-pro100-weplay-lock-and-load,2330550,6134,7898,1.75,2.04,1
6855,https://www.hltv.org/matches/2330551/virtuspro-vs-gambit-weplay-lock-and-load,2330551,5378,6651,1.94,1.82,0
6856,https://www.hltv.org/matches/2330538/vexed-vs-ago-united-masters-league,2330538,8020,8068,5.79,1.96,1
6857,https://www.hltv.org/matches/2330509/chaos-vs-ex-fragsters-esea-mdl-season-30-europe,2330509,9085,9788,1.49,2.53,1
6858,https://www.hltv.org/matches/2330546/sj-vs-dreameaters-oga-counter-pit-season-4,2330546,8504,8305,1.61,2.23,1
6859,https://www.hltv.org/matches/2330547/chaos-vs-expert-oga-counter-pit-season-4,2330547,9085,9393,1.41,2.78,0
6860,https://www.hltv.org/matches/2330573/endpoint-vs-3dmax-iem-sydney-2019-europe-open-qualifier-1,2330573,7234,4914,4.29,1.19,1
6861,https://www.hltv.org/matches/2330526/infamous-vs-the-fundamentals-esea-mdl-season-30-north-america,2330526,9379,8084,1.58,2.28,0
6862,https://www.hltv.org/matches/2330589/intz-vs-mwnl-iem-sydney-2019-north-america-open-qualifier-1,2330589,6619,5699,1.05,7.76,0
6863,https://www.hltv.org/matches/2330590/singularity-vs-massiveimpact-iem-sydney-2019-north-america-open-qualifier-1,2330590,6978,9784,1.07,6.82,0
6864,https://www.hltv.org/matches/2330591/spacestation-vs-win-scrims-not-matches-iem-sydney-2019-north-america-open-qualifier-1,2330591,9566,9804,1.3,3.2,1
6865,https://www.hltv.org/matches/2330593/living-like-larry-vs-cyclone-iem-sydney-2019-north-america-open-qualifier-1,2330593,9386,8857,2.41,1.5,1
6866,https://www.hltv.org/matches/2330592/swole-patrol-vs-singularity-iem-sydney-2019-north-america-open-qualifier-1,2330592,7726,6978,2.19,1.6,1
6867,https://www.hltv.org/matches/2330594/eunited-vs-hysteria-iem-sydney-2019-north-america-open-qualifier-1,2330594,7106,9003,1.1,5.81,0
6868,https://www.hltv.org/matches/2330595/intz-vs-teamone-iem-sydney-2019-north-america-open-qualifier-1,2330595,6619,6947,1.4,2.72,1
6869,https://www.hltv.org/matches/2330596/eunited-vs-cyclone-iem-sydney-2019-north-america-open-qualifier-1,2330596,7106,8857,1.12,5.31,0
6870,https://www.hltv.org/matches/2330416/tainted-minds-vs-avant-esea-mdl-season-30-australia,2330416,7517,5293,1.21,4.05,1
6871,https://www.hltv.org/matches/2330569/genuine-vs-control-lpl-pro-league-season-1-qualifier,2330569,9747,8434,1.34,3.14,0
6872,https://www.hltv.org/matches/2330310/chiefs-vs-tainted-minds-esea-mdl-season-30-australia,2330310,6010,7517,1.71,2.11,0
6873,https://www.hltv.org/matches/2330455/paradox-vs-breakaway-esea-mdl-season-30-australia,2330455,7983,9484,2.71,1.42,1
6874,https://www.hltv.org/matches/2330520/skyfire-vs-astral-influence-esea-mdl-season-30-australia,2330520,6161,7970,2.8,1.4,0
6875,https://www.hltv.org/matches/2330493/athletico-vs-tainted-minds-esea-mdl-season-30-australia,2330493,5680,7517,5.25,1.14,1
6876,https://www.hltv.org/matches/2330494/avant-vs-chiefs-esea-mdl-season-30-australia,2330494,5293,6010,4.34,1.19,1
6877,https://www.hltv.org/matches/2330495/pc419-vs-off-the-grid-esea-mdl-season-30-australia,2330495,9750,9821,1.96,1.8,0
6878,https://www.hltv.org/matches/2330521/caladrius-vs-paradox-esea-mdl-season-30-australia,2330521,9800,7983,4.64,1.17,1
6879,https://www.hltv.org/matches/2330539/x6tence-galaxy-vs-windigo-united-masters-league,2330539,9481,8513,6.36,1.89,0
6880,https://www.hltv.org/matches/2330566/kinguin-vs-gambit-weplay-lock-and-load,2330566,6134,6651,2.11,1.69,0
6881,https://www.hltv.org/matches/2330540/expert-vs-havu-united-masters-league,2330540,9393,7865,2.46,2.96,0
6882,https://www.hltv.org/matches/2330581/winstrike-vs-sprout-iem-sydney-2019-europe-open-qualifier-1,2330581,9183,8637,2.0,1.71,0
6883,https://www.hltv.org/matches/2330582/optic-vs-kinguin-iem-sydney-2019-europe-open-qualifier-1,2330582,6615,6134,1.4,2.77,0
6884,https://www.hltv.org/matches/2330583/3dmax-vs-valiance-iem-sydney-2019-europe-open-qualifier-1,2330583,4914,8481,3.71,1.58,1
6885,https://www.hltv.org/matches/2330584/forze-vs-x-kom-iem-sydney-2019-europe-open-qualifier-1,2330584,8135,8846,1.31,3.3,0
6886,https://www.hltv.org/matches/2330567/furia-vs-heroic-weplay-lock-and-load,2330567,8297,7175,1.78,1.98,0
6887,https://www.hltv.org/matches/2330605/valiance-vs-optic-iem-sydney-2019-europe-open-qualifier-1,2330605,8481,6615,1.33,2.99,0
6888,https://www.hltv.org/matches/2330558/nemiga-vs-syman-lootbet-season-1-closed-qualifier,2330558,7969,8772,2.57,1.47,0
6889,https://www.hltv.org/matches/2330597/teamone-vs-win-scrims-not-matches-iem-sydney-2019-north-america-open-qualifier-1,2330597,6947,9804,1.31,3.23,1
6890,https://www.hltv.org/matches/2330598/singularity-vs-eunited-iem-sydney-2019-north-america-open-qualifier-1,2330598,6978,7106,2.55,1.47,1
6891,https://www.hltv.org/matches/2330479/luminosity-vs-final-feature-esea-mdl-season-30-north-america,2330479,6290,8085,1.17,4.63,0
6892,https://www.hltv.org/matches/2330480/bad-news-bears-vs-infamous-esea-mdl-season-30-north-america,2330480,9799,9379,1.25,3.81,0
6893,https://www.hltv.org/matches/2330611/fragging-for-andy-vs-old-guys-club-esea-mdl-season-30-north-america,2330611,9781,9523,2.32,1.59,0
6894,https://www.hltv.org/matches/2330481/teamone-vs-old-guys-club-esea-mdl-season-30-north-america,2330481,6947,9523,1.31,3.24,0
6895,https://www.hltv.org/matches/2330570/forglory-vs-extreme-rog-arena-iran-2019,2330570,9110,9830,1.25,3.61,0
6896,https://www.hltv.org/matches/2330571/nbd-vs-disabled-rog-arena-iran-2019,2330571,9831,9832,2.32,1.55,1
6897,https://www.hltv.org/matches/2330459/sj-vs-repskops-asus-rog-winter-2019,2330459,8504,9820,1.12,5.67,0
6898,https://www.hltv.org/matches/2330600/nochance-vs-tomorrow-will-be-better-qiwi-teamplay-season-3,2330600,9722,9567,1.05,7.85,0
6899,https://www.hltv.org/matches/2330607/spirit-vs-winstrike-weplay-lock-and-load,2330607,7020,9183,1.64,2.26,0
6900,https://www.hltv.org/matches/2330541/valiance-vs-3dmax-united-masters-league,2330541,8481,4914,2.23,3.84,0
6901,https://www.hltv.org/matches/2330543/valiance-vs-windigo-united-masters-league,2330543,8481,8513,2.91,2.58,0
6902,https://www.hltv.org/matches/2330610/kinguin-vs-pro100-weplay-lock-and-load,2330610,6134,7898,1.53,2.41,1
6903,https://www.hltv.org/matches/2330601/windigo-academy-vs-nemiga-lootbet-season-1-closed-qualifier,2330601,8898,7969,2.27,1.58,0
6904,https://www.hltv.org/matches/2330603/kon-denmark-vs-kon-norway-king-of-nordic-season-13,2330603,6417,6419,3.0,1.29,1
6905,https://www.hltv.org/matches/2330632/optic-vs-virtuspro-weplay-lock-and-load,2330632,6615,5378,1.66,2.14,0
6906,https://www.hltv.org/matches/2330633/big-vs-spirit-weplay-lock-and-load,2330633,7532,7020,1.43,2.69,0
6907,https://www.hltv.org/matches/2330622/alternate-attax-vs-havu-asus-rog-winter-2019,2330622,4501,7865,1.4,2.86,1
6908,https://www.hltv.org/matches/2330624/chaos-vs-windigo-academy-lootbet-season-1-closed-qualifier,2330624,9085,8898,1.22,3.88,0
6909,https://www.hltv.org/matches/2330626/sj-vs-alternate-attax-asus-rog-winter-2019,2330626,8504,4501,1.88,1.86,0
6910,https://www.hltv.org/matches/2330635/vitality-vs-pro100-weplay-lock-and-load,2330635,9565,7898,1.14,5.18,0
6911,https://www.hltv.org/matches/2330627/ence-vs-havu-asus-rog-winter-2019,2330627,4869,7865,1.1,6.4,0
6912,https://www.hltv.org/matches/2330662/intz-vs-grizzlys-iem-sydney-2019-north-america-open-qualifier-2,2330662,6619,8748,1.1,6.15,0
6913,https://www.hltv.org/matches/2330644/big-vs-hellraisers-weplay-lock-and-load,2330644,7532,5310,2.21,1.64,1
6914,https://www.hltv.org/matches/2330466/tricked-vs-dreameaters-qiwi-teamplay-season-3,2330466,4602,8305,1.83,1.89,0
6915,https://www.hltv.org/matches/2330613/giants-vs-unique-lootbet-hotshot-series-season-1,2330613,4949,9287,1.72,2.03,0
6916,https://www.hltv.org/matches/2330614/forze-vs-pro100-lootbet-hotshot-series-season-1,2330614,8135,7898,1.59,2.38,0
6917,https://www.hltv.org/matches/2330647/optic-vs-vitality-weplay-lock-and-load,2330647,6615,9565,2.94,1.38,1
6918,https://www.hltv.org/matches/2330653/nochance-vs-defusekids-iem-sydney-2019-europe-open-qualifier-2,2330653,9722,7666,1.28,3.47,0
6919,https://www.hltv.org/matches/2330654/tricked-vs-heroic-iem-sydney-2019-europe-open-qualifier-2,2330654,4602,7175,3.23,1.32,1
6920,https://www.hltv.org/matches/2330655/expert-vs-virtuspro-iem-sydney-2019-europe-open-qualifier-2,2330655,9393,5378,2.85,1.38,0
6921,https://www.hltv.org/matches/2330656/atlants-vs-tomorrow-will-be-better-iem-sydney-2019-europe-open-qualifier-2,2330656,9120,9567,1.81,1.93,1
6922,https://www.hltv.org/matches/2330657/izako-boars-vs-codewise-unicorns-iem-sydney-2019-europe-open-qualifier-2,2330657,7681,8572,1.44,2.64,0
6923,https://www.hltv.org/matches/2330658/sprout-vs-gambit-iem-sydney-2019-europe-open-qualifier-2,2330658,8637,6651,1.59,2.27,1
6924,https://www.hltv.org/matches/2330673/optic-vs-passions-iem-sydney-2019-europe-open-qualifier-2,2330673,6615,7124,1.19,4.81,0
6925,https://www.hltv.org/matches/2330615/syman-vs-tricked-lootbet-hotshot-series-season-1,2330615,8772,4602,1.64,2.15,1
6926,https://www.hltv.org/matches/2330616/x6tence-galaxy-vs-ex-fragsters-lootbet-hotshot-series-season-1,2330616,9481,9788,1.54,2.38,1
6927,https://www.hltv.org/matches/2330648/hellraisers-vs-vitality-weplay-lock-and-load,2330648,5310,9565,2.1,1.7,1
6928,https://www.hltv.org/matches/2330690/optic-vs-gambit-iem-sydney-2019-europe-open-qualifier-2,2330690,6615,6651,1.49,2.43,0
6929,https://www.hltv.org/matches/2330672/swole-patrol-vs-intz-iem-sydney-2019-north-america-open-qualifier-2,2330672,7726,6619,2.85,1.38,0
6930,https://www.hltv.org/matches/2330671/teamone-vs-bad-news-bears-iem-sydney-2019-north-america-open-qualifier-2,2330671,6947,9799,1.52,2.42,1
6931,https://www.hltv.org/matches/2330529/entity-vs-jhs-esl-india-premiership-2018-winter-finals,2330529,7348,9826,1.18,4.26,0
6932,https://www.hltv.org/matches/2330599/astral-influence-vs-breakaway-esea-mdl-season-30-australia,2330599,7970,9484,3.87,1.23,1
6933,https://www.hltv.org/matches/2330530/2ez-vs-ate-esl-india-premiership-2018-winter-finals,2330530,8460,5012,1.3,3.31,0
6934,https://www.hltv.org/matches/2330636/breakaway-vs-popoutboyz-esea-mdl-season-30-australia,2330636,9484,9807,1.09,6.44,0
6935,https://www.hltv.org/matches/2330702/astral-influence-vs-avant-esea-mdl-season-30-australia,2330702,7970,5293,4.19,1.2,1
6936,https://www.hltv.org/matches/2330641/avangar-vs-havu-lootbet-season-1,2330641,8120,7865,1.12,5.49,0
6937,https://www.hltv.org/matches/2330683/dreameaters-vs-unique-qiwi-teamplay-season-3,2330683,8305,9287,2.37,1.54,0
6938,https://www.hltv.org/matches/2330692/3dmax-vs-windigo-united-masters-league,2330692,4914,8513,5.11,1.97,0
6939,https://www.hltv.org/matches/2330642/winstrike-vs-chaos-lootbet-season-1,2330642,9183,9085,1.43,2.67,0
6940,https://www.hltv.org/matches/2330700/giants-vs-ex-fragsters-lootbet-hotshot-series-season-1,2330700,4949,9788,3.02,1.34,1
6941,https://www.hltv.org/matches/2330701/forze-vs-tricked-lootbet-hotshot-series-season-1,2330701,8135,4602,1.35,3.02,0
6942,https://www.hltv.org/matches/2330693/expert-vs-valiance-united-masters-league,2330693,9393,8481,9.39,1.87,1
6943,https://www.hltv.org/matches/2330628/x-kom-vs-unique-oga-counter-pit-season-4,2330628,8846,9287,1.59,2.24,1
6944,https://www.hltv.org/matches/2330698/sprout-vs-spirit-esea-mdl-season-30-europe,2330698,8637,7020,2.07,1.71,0
6945,https://www.hltv.org/matches/2330694/3dmax-vs-havu-united-masters-league,2330694,4914,7865,1.53,4.99,0
6946,https://www.hltv.org/matches/2330699/ago-vs-movistar-riders-esea-mdl-season-30-europe,2330699,8068,7718,2.24,1.6,1
6947,https://www.hltv.org/matches/2330719/tricked-vs-pro100-lootbet-hotshot-series-season-1,2330719,4602,7898,2.29,1.58,0
6948,https://www.hltv.org/matches/2330629/dreameaters-vs-chaos-oga-counter-pit-season-4,2330629,8305,9085,2.82,1.39,0
6949,https://www.hltv.org/matches/2330643/red-reserve-vs-windigo-lootbet-season-1,2330643,7613,8513,3.36,1.3,1
6950,https://www.hltv.org/matches/2330695/tricked-vs-ago-united-masters-league,2330695,4602,8068,4.61,2.01,0
6951,https://www.hltv.org/matches/2330674/sharks-vs-turma-do-pagode-esl-la-league-season-3-brazil,2330674,8113,9686,1.08,6.6,0
6952,https://www.hltv.org/matches/2330675/imperial-vs-w7m-esl-la-league-season-3-brazil,2330675,9455,8574,1.42,2.7,1
6953,https://www.hltv.org/matches/2330676/isurus-vs-evidence-esl-la-league-season-3-brazil,2330676,7653,9803,1.26,3.56,0
6954,https://www.hltv.org/matches/2330677/pain-vs-detona-esl-la-league-season-3-brazil,2330677,4773,8902,1.8,1.93,1
6955,https://www.hltv.org/matches/2330564/order-vs-rot-esea-mdl-season-30-australia,2330564,8668,7972,1.08,6.73,0
6956,https://www.hltv.org/matches/2330637/content-vs-caladrius-esea-mdl-season-30-australia,2330637,9727,9800,1.73,2.03,0
6957,https://www.hltv.org/matches/2330696/ground-zero-vs-surge-lpl-pro-league-season-1-qualifier,2330696,8536,8833,1.08,6.52,0
6958,https://www.hltv.org/matches/2330678/rot-vs-content-esea-mdl-season-30-australia,2330678,7972,9727,1.23,3.88,0
6959,https://www.hltv.org/matches/2330531/entity-vs-2ez-esl-india-premiership-2018-winter-finals,2330531,7348,8460,1.63,2.17,0
6960,https://www.hltv.org/matches/2330645/natus-vincere-vs-heroic-ggbet-ice-challenge,2330645,4608,7175,1.18,4.39,1
6961,https://www.hltv.org/matches/2330710/windigo-vs-x6tence-galaxy-lootbet-season-1,2330710,8513,9481,1.36,2.96,1
6962,https://www.hltv.org/matches/2330561/x-kom-vs-pro100-csmoney-premier-by-em,2330561,8846,7898,2.74,1.42,0
6963,https://www.hltv.org/matches/2330646/avangar-vs-north-ggbet-ice-challenge,2330646,8120,7533,1.73,1.98,1
6964,https://www.hltv.org/matches/2330715/alternate-attax-vs-red-reserve-united-masters-league,2330715,4501,7613,3.46,2.12,1
6965,https://www.hltv.org/matches/2330497/forze-vs-expert-esea-mdl-season-30-europe,2330497,8135,9393,1.33,3.18,0
6966,https://www.hltv.org/matches/2330617/ago-vs-epsilon-lootbet-hotshot-series-season-1,2330617,8068,4688,1.61,2.21,0
6967,https://www.hltv.org/matches/2330618/windigo-vs-nochance-lootbet-hotshot-series-season-1,2330618,8513,9722,1.49,3.36,0
6968,https://www.hltv.org/matches/2330711/x-kom-vs-winstrike-lootbet-season-1,2330711,8846,9183,3.72,1.25,0
6969,https://www.hltv.org/matches/2330716/havu-vs-ldlc-united-masters-league,2330716,7865,4674,3.56,2.25,0
6970,https://www.hltv.org/matches/2330630/ronin-horde-vs-nemiga-oga-counter-pit-season-4,2330630,9458,7969,7.89,1.06,1
6971,https://www.hltv.org/matches/2330704/red-reserve-vs-vitality-esea-mdl-season-30-europe,2330704,7613,9565,3.98,1.22,1
6972,https://www.hltv.org/matches/2330452/chaos-vs-vitality-esea-mdl-season-30-europe,2330452,9085,9565,4.13,1.21,1
6973,https://www.hltv.org/matches/2330619/3dmax-vs-alternate-attax-lootbet-hotshot-series-season-1,2330619,4914,4501,1.21,4.06,0
6974,https://www.hltv.org/matches/2330620/havu-vs-unknown-lootbet-hotshot-series-season-1,2330620,7865,9214,1.82,1.93,1
6975,https://www.hltv.org/matches/2330625/sprout-vs-unicorns-of-love-esea-mdl-season-30-europe,2330625,8637,9812,1.24,3.79,0
6976,https://www.hltv.org/matches/2330717/x6tence-galaxy-vs-euronics-united-masters-league,2330717,9481,6343,1.23,8.43,0
6977,https://www.hltv.org/matches/2330631/sj-vs-expert-oga-counter-pit-season-4,2330631,8504,9393,2.17,1.65,1
6978,https://www.hltv.org/matches/2330712/x-kom-vs-pro100-lootbet-season-1,2330712,8846,7898,2.23,2.41,1
6979,https://www.hltv.org/matches/2330718/ago-vs-valiance-united-masters-league,2330718,8068,8481,7.08,1.89,1
6980,https://www.hltv.org/matches/2330744/detona-vs-isurus-esl-la-league-season-3-brazil,2330744,8902,7653,1.51,2.42,1
6981,https://www.hltv.org/matches/2330784/windigo-vs-3dmax-lootbet-hotshot-series-season-1,2330784,8513,4914,1.5,2.43,1
6982,https://www.hltv.org/matches/2330786/nochance-vs-alternate-attax-lootbet-hotshot-series-season-1,2330786,9722,4501,1.46,2.67,0
6983,https://www.hltv.org/matches/2330779/bring-it-on-vs-furious-esl-la-league-season-3-southern-cone,2330779,9744,6799,3.61,1.23,1
6984,https://www.hltv.org/matches/2330780/quad-vs-young-blood-esl-la-league-season-3-southern-cone,2330780,8905,9835,2.11,1.64,1
