,matchId,teamAId,teamBId,kefsA,kefsB
149,2321761,7653,8113,1.69,2.04
150,2321871,8113,7653,1.77,3.03
151,2321757,6799,8895,2.13,1.65
152,2321867,8895,6799,1.68,2.07
153,2321756,8297,8574,1.15,4.64
154,2321866,8574,8297,6.21,1.12
155,2322243,6301,7726,1.44,2.67
156,2322169,5158,8815,1.21,4.21
157,2322028,7367,6134,2.56,1.47
158,2322204,8120,8721,1.44,2.61
159,2322205,6375,6652,1.6,2.38
160,2322115,6134,7613,1.39,2.83
161,2322206,8772,6343,5.7,1.11
162,2322216,8513,7701,2.23,1.6
163,2322207,8473,8846,1.66,2.11
164,2322208,9029,8462,1.82,1.91
165,2322209,4674,7187,1.45,2.59
166,2322210,7681,4468,1.43,2.62
167,2322217,8263,7187,2.12,1.66
168,2322211,7169,6978,2.52,1.48
169,2322030,9013,7653,3.74,1.24
170,2322031,7653,9013,6.4,2.4
171,2322032,8900,8297,5.71,1.1
172,2322278,6673,7726,1.11,6.15
173,2322033,8297,8900,1.11,5.82
174,2322200,8728,6799,1.11,6.15
175,2322201,8899,8051,1.36,3.07
176,2322219,8885,9039,1.68,2.11
177,2322279,6290,7157,1.77,1.99
178,2322218,8751,8297,8.95,1.05
179,2322263,8068,7701,1.62,2.21
180,2322264,6902,7092,1.08,6.67
181,2322268,7701,7092,1.12,5.29
182,2322285,6375,8772,1.22,3.73
183,2322286,8721,4674,1.92,1.82
184,2322287,6652,8120,2.9,1.37
185,2322269,6902,7701,1.62,2.21
186,2319917,5991,7175,2.0,1.77
187,2319919,7175,5991,1.53,4.23
188,2322228,6665,5995,1.42,2.73
189,2322242,7489,7017,1.5,2.48
190,2322257,4982,6762,2.93,1.36
191,2322258,4602,8850,1.13,8.95
192,2322277,8504,6220,1.3,3.23
193,2322282,4501,6978,2.02,1.73
194,2319920,4494,5929,1.55,2.4
195,2322229,5995,6665,5.23,1.26
196,2322283,4674,4501,1.79,1.96
197,2319921,5929,4494,2.81,1.68
198,2322259,7489,8209,1.87,2.36
199,2322230,6667,5995,1.54,2.4
200,2322284,6978,7367,2.09,1.68
201,2319943,8068,4991,3.51,1.27
202,2322231,5995,6667,2.3,1.58
203,2319944,4991,8068,1.18,5.14
204,2322288,8051,6290,3.7,1.25
205,2322289,8113,7653,2.08,1.68
206,2322301,5973,7106,1.22,4.01
207,2319592,7157,6211,2.45,1.52
208,2322302,7106,5973,3.61,1.27
209,2319593,6211,7157,1.48,2.57
210,2322290,8297,7830,1.47,2.5
211,2322291,6267,8728,1.19,3.92
212,2322303,6290,6673,2.71,1.44
213,2319594,6615,5422,1.26,3.68
214,2322281,6211,7106,1.35,3.06
215,2322304,6673,6290,1.42,2.78
216,2319595,5422,6615,2.94,1.43
217,2319596,7801,6290,3.11,1.35
218,2319597,6290,7801,1.3,3.65
219,2322265,7532,7892,1.17,4.61
220,2322266,8481,4863,1.97,1.77
221,2322270,7892,8481,3.33,1.29
222,2322271,7532,4863,2.02,1.74
223,2322295,6343,8473,1.37,2.95
224,2322294,8462,6978,5.3,1.12
225,2319953,6665,5991,1.16,5.56
226,2322272,7892,4863,4.05,1.21
227,2319954,5991,6665,7.46,1.11
228,2322232,4494,4411,1.99,1.77
229,2322317,8997,7242,2.5,1.49
230,2319955,4608,4991,1.61,2.34
231,2322233,4411,4494,1.8,1.96
232,2322311,7820,7367,3.02,1.36
233,2322316,7969,8723,1.43,2.7
234,2322320,6762,8263,1.42,2.66
235,2319956,4991,4608,2.27,1.68
236,2321430,5995,4991,1.79,1.95
237,2322293,5005,6211,2.9,1.28
238,2319957,5310,4674,1.35,3.04
239,2321431,4991,5995,1.88,1.91
240,2319958,4674,5310,7.26,1.18
241,2322324,8297,6267,3.38,1.25
242,2322305,6137,7106,1.23,3.93
243,2319598,5973,5005,1.25,3.92
244,2322292,6673,6290,1.29,3.41
245,2322306,7106,6137,3.04,1.68
246,2319599,5005,5973,5.79,1.16
247,2322307,6615,7106,1.97,1.82
248,2322318,8051,7653,2.88,1.36
249,2322322,7726,6947,2.28,1.57
250,2319600,6211,5422,1.2,4.25
251,2322308,7106,6615,1.66,2.35
252,2319601,5422,6211,4.08,1.21
253,2319602,7157,5752,3.39,1.28
254,2319603,5752,7157,1.29,3.81
255,2322273,8068,4863,1.47,2.55
256,2322274,8481,6902,2.75,1.42
257,2322296,7187,7681,1.66,2.12
258,2322300,6590,9044,1.6,2.21
259,2322260,7489,7187,2.68,1.78
260,2322297,4468,9029,1.33,3.09
261,2322326,6762,8589,1.24,3.58
262,2322298,8846,7169,2.05,1.7
263,2322276,4863,6902,2.57,1.45
264,2322234,5378,6902,1.52,2.53
265,2322261,7367,5009,1.07,10.98
266,2322312,7169,6745,2.08,1.69
267,2319964,4608,5995,1.75,2.02
268,2319966,6667,5929,1.52,2.43
269,2319968,7175,8068,1.54,2.38
270,2319970,4411,6665,2.74,1.43
271,2319971,4674,4991,3.63,1.27
272,2319973,4494,5991,1.3,3.86
273,2319975,5310,7533,1.62,2.28
274,2322235,6902,5378,2.27,1.62
275,2322313,8120,7169,1.51,2.44
276,2322341,7969,5319,2.1,1.68
277,2322262,8846,7472,1.19,6.08
278,2322314,6745,6343,1.83,1.9
279,2319977,5995,4608,1.92,1.82
280,2319979,5929,6667,2.63,1.45
281,2319980,8068,7175,2.52,1.5
282,2319981,6665,4411,1.41,2.82
283,2319982,4991,4674,1.37,3.13
284,2319983,5991,4494,4.03,1.27
285,2319984,7533,5310,1.91,1.94
286,2322319,6290,8113,3.44,1.34
287,2322309,6211,7157,1.37,3.45
288,2322310,7157,6211,2.64,1.51
289,2322333,5906,8602,1.14,4.82
290,2322334,8877,9047,1.37,2.85
291,2319606,6301,5752,4.45,1.18
292,2319608,7801,5005,2.8,1.4
293,2319610,6290,6673,3.21,1.33
294,2319612,6137,6211,1.41,2.76
295,2319614,7157,5422,1.29,3.34
296,2322325,7830,8728,2.68,1.42
297,2319607,5752,6301,1.5,3.87
298,2319609,5005,7801,1.38,3.18
299,2319611,6673,6290,1.32,3.31
300,2319613,6211,6137,1.97,2.39
301,2319615,5422,7157,3.26,1.31
302,2322385,5906,8877,1.26,3.46
303,2322321,6673,6211,1.36,2.98
304,2322346,7681,8772,1.25,3.53
305,2322351,8120,8473,1.38,2.8
306,2322347,6978,8721,1.93,1.79
307,2322348,6418,6417,1.52,2.33
308,2322350,6420,6418,1.66,2.08
309,2322034,8895,7830,3.2,1.3
310,2322035,7830,8895,1.23,5.46
311,2322036,8051,8728,2.8,1.37
312,2322037,8728,8051,1.45,2.65
313,2322389,5273,6762,4.35,1.17
314,2322390,5273,8127,2.45,1.5
315,2322390,5273,8127,2.45,1.5
316,2322391,8127,6762,3.68,1.24
317,2322343,6094,7009,1.59,2.25
318,2322392,6652,8992,1.34,3.05
319,2322393,7187,8992,1.59,2.31
320,2322299,8211,7727,1.13,5.05
321,2322344,9041,7234,1.59,2.24
322,2322394,6652,7187,1.53,2.41
323,2322386,8462,6343,4.45,1.17
324,2322388,7187,7169,2.78,1.4
325,2322450,9050,7694,1.6,2.19
326,2322427,7344,7367,4.77,1.15
327,2322428,6947,9036,1.11,5.47
328,2322429,9036,8282,1.81,2.05
329,2322395,8127,7187,3.05,1.34
330,2322451,7489,8723,1.3,3.21
331,2322452,9055,9054,1.3,3.22
332,2322453,7969,4742,1.2,4.03
333,2322454,9056,8589,2.8,1.38
334,2322484,8680,8848,1.52,2.4
335,2322432,7367,9037,1.55,2.32
336,2322455,7489,9054,1.19,4.24
337,2322456,9055,8723,2.3,1.57
338,2322457,4742,8589,2.95,1.35
339,2322458,9056,7969,3.75,1.22
340,2322459,7489,9055,1.33,3.04
341,2322460,9054,8723,3.11,1.32
342,2322461,4742,9056,2.07,1.69
343,2322462,8589,7969,2.66,1.43
344,2322473,6902,6959,1.19,4.14
345,2322474,8481,6855,2.07,1.7
346,2322475,8068,7613,1.34,3.03
347,2322476,7898,7701,3.55,1.26
348,2322396,8992,5273,1.23,3.89
349,2322430,6947,8282,1.33,3.27
350,2322487,7969,8723,1.2,3.8
351,2322488,8589,9055,1.54,2.38
352,2322431,7344,9037,4.68,1.15
353,2322485,9044,7727,2.63,1.44
354,2322491,6902,8481,1.3,3.32
355,2322492,7701,8068,1.88,1.87
356,2322397,7187,8992,1.38,2.87
357,2322489,7489,7969,1.82,1.9
358,2322479,8297,8574,1.12,5.63
359,2322494,6902,7701,1.66,2.15
360,2322467,5005,5479,1.19,4.18
361,2322468,7726,7106,3.07,1.33
362,2322469,7801,9014,1.5,2.45
363,2322470,5422,7157,4.59,1.16
364,2322480,8113,7653,2.57,1.47
365,2322493,7969,9056,1.23,3.62
366,2322519,5005,7106,2.43,1.49
367,2322481,8297,7653,1.51,2.39
368,2322520,7801,7157,2.89,1.42
369,2322482,8728,8113,2.38,1.53
370,2322521,5005,7157,2.32,1.51
371,2322434,8282,7367,4.99,1.13
372,2322433,6947,9037,2.92,1.36
373,2322522,4501,6896,1.29,3.31
374,2322486,6590,8211,1.97,1.76
375,2322495,4468,6652,2.87,1.37
376,2322497,7187,7681,1.52,2.4
377,2322529,7701,8263,1.19,4.0
378,2322498,8473,6343,2.17,1.64
379,2322499,8113,7653,1.51,2.4
380,2322038,7830,8728,2.6,1.46
381,2322039,8728,7830,1.48,3.45
382,2322040,8051,8895,1.38,2.83
383,2322483,8728,8297,1.96,1.77
384,2322041,8895,8051,2.78,1.39
385,2322398,6468,6211,5.4,1.13
386,2322399,6667,8668,1.08,7.07
387,2322400,5752,8008,1.22,3.98
388,2322401,4863,6137,3.79,1.24
389,2322402,6673,6665,3.69,1.25
390,2322403,4494,7567,1.09,6.36
391,2322404,5995,7354,1.26,3.56
392,2322405,6010,4991,4.54,1.17
393,2322408,6468,8668,4.0,1.23
394,2322406,6211,6667,4.61,1.18
395,2322409,8008,6137,5.75,1.11
396,2322407,5752,4863,1.3,3.33
397,2322534,4674,7187,1.33,3.09
398,2322527,7020,8135,1.33,3.16
399,2322323,8120,5988,1.4,2.82
400,2322535,6978,4468,1.32,3.11
401,2322523,4602,7472,1.2,4.97
402,2322528,6651,7489,1.13,5.29
403,2322342,7299,7425,2.46,1.5
404,2322500,7653,8728,1.54,2.36
405,2322536,8846,8473,1.83,1.91
406,2322537,6978,6745,1.61,2.23
407,2322383,8113,6267,2.5,1.46
408,2322384,8728,8051,1.47,2.55
409,2322410,7567,6673,7.86,1.07
410,2322411,6010,7354,2.94,1.37
411,2322412,4494,6665,2.65,1.45
412,2322335,9031,6248,2.8,1.79
413,2322413,4991,5995,1.71,2.09
414,2322336,7092,9030,2.08,2.62
415,2322415,6667,8008,1.12,5.71
416,2322337,6774,8118,1.51,3.18
417,2322548,8120,7169,1.32,3.19
418,2322501,8728,8574,1.21,4.05
419,2322554,6267,8728,1.14,4.92
420,2322579,6762,5639,1.39,2.84
421,2322362,7653,8297,3.86,1.24
422,2322538,8051,9039,1.74,2.0
423,2322416,6673,5995,1.85,1.91
424,2322417,7354,4494,6.01,1.11
425,2322420,6211,4863,1.68,2.14
426,2322338,9036,7344,3.39,1.89
427,2322418,5752,6667,2.61,1.47
428,2322339,7892,8587,1.49,5.2
429,2322419,4494,5995,1.59,2.3
430,2322340,7962,7024,1.95,3.2
431,2322553,7020,8120,2.61,1.44
432,2322345,7367,6652,1.33,3.1
433,2322581,6978,6745,1.48,2.52
434,2322557,7367,6651,3.66,1.25
435,2322585,4501,8481,2.9,1.37
436,2322525,5009,6896,8.09,1.54
437,2322592,4674,7169,1.52,2.44
438,2322502,8574,8113,3.71,1.25
439,2322547,8263,7242,1.44,2.62
440,2322576,6978,8473,1.62,2.2
441,2322526,8209,8850,1.14,6.14
442,2322584,5639,7668,1.81,1.92
443,2322590,7653,6267,4.66,1.13
444,2322593,5479,7106,3.77,1.23
445,2322594,5422,5005,5.75,1.11
446,2322422,6667,4991,1.64,2.19
447,2322595,9030,6774,2.4,1.83
448,2322596,8118,9031,2.5,2.0
449,2322423,6211,4494,4.18,1.21
450,2322558,4674,8120,2.45,1.5
451,2322583,6134,8721,1.44,2.64
452,2322623,7367,7613,1.95,1.79
453,2322567,6762,7969,1.44,2.59
454,2322530,7533,6134,1.31,3.34
455,2322622,8120,7367,1.39,2.82
456,2322619,6419,6417,1.38,2.75
457,2322531,7175,8068,1.78,1.97
458,2322620,6420,6419,1.32,2.96
459,2322621,6418,6419,1.5,2.38
460,2322042,8297,7653,1.24,3.78
461,2322043,7653,8297,5.48,1.19
462,2322044,9013,8900,1.62,2.19
463,2322424,4863,6667,4.31,1.2
464,2322598,8587,7962,2.06,2.83
465,2322599,7024,9036,2.11,2.53
466,2322425,6665,4494,1.38,3.09
467,2322636,6855,8513,2.09,1.7
468,2322639,9040,7009,3.14,1.31
469,2322555,8504,8305,1.36,2.92
470,2322532,5378,8513,1.59,2.26
471,2322634,8846,7000,1.2,4.18
472,2322641,8120,6651,2.47,1.52
473,2322653,4869,6094,1.62,2.31
474,2322635,8248,6896,1.65,2.16
475,2322507,7653,8574,1.41,2.75
476,2322533,7701,6902,1.92,1.83
477,2322640,6343,9041,1.34,3.06
478,2322656,5906,9072,1.03,8.24
479,2322657,5158,8602,1.69,2.07
480,2322658,8815,5422,3.77,1.23
481,2322659,7726,8877,1.78,1.94
482,2322660,9066,7621,1.19,4.06
483,2322661,9070,9053,6.35,1.09
484,2322663,9068,9069,1.09,5.7
485,2322508,8728,8113,3.29,1.3
486,2322601,8118,9030,7.66,1.56
487,2322426,6667,6665,3.45,1.29
488,2322602,6774,6248,1.52,3.1
489,2322642,8852,7344,1.5,2.44
490,2322654,9079,9077,1.32,3.11
491,2322655,9076,9078,1.5,2.43
492,2322676,8068,4869,1.3,3.31
493,2322677,6118,7701,4.14,1.2
494,2322678,6855,7187,1.34,3.05
495,2322679,8769,8481,4.28,1.19
496,2322643,8633,7092,4.78,1.15
497,2322691,4869,6118,2.1,1.64
498,2322669,6343,6762,1.3,3.32
499,2322686,5005,9068,1.22,3.96
500,2322687,7726,7106,3.23,1.31
501,2322688,6290,5158,1.25,3.64
502,2322689,8880,7157,4.3,1.18
503,2322685,5378,6902,1.94,1.82
504,2322698,6855,6118,1.47,2.48
505,2322637,8297,8113,1.22,3.77
506,2322510,6267,8574,1.09,6.31
507,2322715,6290,7157,1.76,1.94
508,2322518,6619,9013,1.6,2.23
509,2322604,7024,8587,2.48,2.05
510,2322605,7962,7344,3.93,1.67
511,2322714,7367,6902,4.54,1.18
512,2322582,8120,7701,1.84,1.91
513,2322666,7533,8068,1.34,3.08
514,2322699,8473,4674,2.27,1.59
515,2322668,6978,6652,1.29,3.29
516,2322694,7020,7339,1.28,3.46
517,2322701,7187,8481,3.07,1.34
518,2322667,4688,8721,2.0,1.75
519,2322702,7187,6762,1.74,2.01
520,2322505,8297,9013,1.05,8.15
521,2322700,6978,8120,2.38,1.53
522,2322703,7870,6652,2.29,1.57
523,2322704,8992,6959,2.29,1.57
524,2322506,6267,8728,1.12,5.27
525,2322327,8895,9013,1.63,2.17
526,2322328,9013,8895,2.1,1.67
527,2322352,7830,7653,1.79,1.96
528,2322509,6267,8113,1.24,3.78
529,2322607,7092,6774,2.26,2.02
530,2322615,9030,6248,1.26,6.21
531,2322609,9030,9031,1.63,2.82
532,2322245,5869,8668,3.59,1.26
533,2322246,8668,5869,1.26,3.67
534,2322696,7367,8898,1.13,5.46
535,2322671,8120,8504,1.22,3.89
536,2322670,7367,6959,1.41,2.72
537,2322727,6896,7489,2.93,1.67
538,2322672,6343,5988,1.74,2.01
539,2322728,7472,4688,9.05,1.56
540,2322513,8297,7830,1.18,4.43
541,2322539,5973,7157,1.27,3.65
542,2322540,7157,5973,6.71,1.19
543,2322718,8297,8051,1.04,8.95
544,2322611,7344,7024,3.58,1.62
545,2322612,8587,9036,2.76,1.77
546,2322731,7532,8513,1.74,2.02
547,2322733,5991,7020,1.31,3.32
548,2322763,4863,8633,1.03,7.99
549,2322764,7567,7892,1.42,2.78
550,2322758,9055,8847,2.79,1.39
551,2322247,8707,8588,2.27,1.58
552,2322765,6248,9037,4.8,1.16
553,2322732,7106,7726,1.26,3.71
554,2322735,5005,5906,3.25,1.33
555,2322674,4501,7718,1.42,2.72
556,2322756,9089,8971,2.46,1.5
557,2322561,5995,4494,2.62,1.5
558,2322675,4674,5319,1.32,3.15
559,2322734,8068,8513,1.44,2.72
560,2322562,4494,5995,1.98,2.29
561,2322736,9060,7726,1.45,2.67
562,2322514,8051,9013,1.78,1.96
563,2322563,4494,6651,1.31,3.34
564,2322564,6651,4494,2.21,1.74
565,2322543,6137,6290,1.34,3.14
566,2322632,8297,6267,2.03,1.71
567,2322544,6290,6137,3.17,1.34
568,2322545,5752,7157,1.29,3.44
569,2322546,7157,5752,4.34,1.29
570,2322613,8118,7092,5.11,1.67
571,2322251,7517,8826,1.14,4.98
572,2322737,5991,8068,1.64,2.2
573,2322738,5005,9060,1.7,2.09
574,2322788,4863,7567,1.1,6.15
575,2322252,8826,7517,5.83,1.12
576,2322255,8434,8833,1.54,2.34
577,2322741,5906,7726,1.45,2.66
578,2322256,8833,8434,2.79,1.51
579,2322789,9037,7344,1.26,3.57
580,2322740,5991,8513,1.79,1.94
581,2322816,6978,8120,3.43,1.29
582,2322692,8504,7969,1.77,1.98
583,2322707,6652,8481,3.95,1.22
584,2322742,9060,7726,1.38,2.99
585,2322565,6665,6651,1.29,3.41
586,2322708,8481,6762,1.23,3.8
587,2322719,4991,6902,1.65,2.2
588,2322729,5009,7187,4.23,1.65
589,2322798,6667,4411,1.69,2.14
590,2322566,6651,6665,5.07,1.25
591,2322697,6134,7299,1.26,3.61
592,2322706,8992,7870,1.39,2.81
593,2322720,6902,4991,2.54,1.68
594,2322799,4411,6667,1.53,4.89
595,2322817,4674,6343,1.55,2.35
596,2322730,8209,7367,5.32,1.56
597,2322515,8051,8297,7.47,1.07
598,2322705,6959,6762,2.11,1.67
599,2321420,6667,6902,1.32,3.25
600,2321421,6902,6667,2.65,3.03
601,2322759,6137,5973,2.21,1.64
602,2322760,5973,6137,1.79,2.13
603,2322761,7106,7157,3.27,1.32
604,2322762,7157,7106,1.23,6.15
605,2322617,9036,7962,2.09,2.53
606,2322618,8587,7344,3.07,1.88
607,2322743,8668,7532,2.62,1.45
608,2322744,7020,7726,1.42,2.82
609,2322745,8728,7106,3.3,1.31
610,2322791,6248,7354,5.28,1.12
611,2322747,7532,7020,1.47,2.58
612,2322721,5995,4411,2.3,1.59
613,2322749,8668,7726,1.47,2.57
614,2322822,6420,6417,1.97,1.76
615,2322517,7830,9013,1.16,4.79
616,2322722,4411,5995,1.9,2.04
617,2322823,6419,6417,1.4,2.78
618,2322723,6667,5991,1.21,4.23
619,2322824,6418,6417,1.57,2.25
620,2322724,5991,6667,3.92,1.23
621,2322516,6619,7830,4.22,1.2
622,2322559,5995,5991,1.38,2.99
623,2322354,8900,8051,2.43,1.5
624,2322549,6615,6211,3.2,1.33
625,2322560,5991,5995,2.61,1.58
626,2322355,8051,8900,1.46,2.57
627,2322550,6211,6615,1.37,3.22
628,2322767,6353,7839,1.64,2.07
629,2322826,4863,7962,1.05,8.26
630,2322768,8262,9090,1.07,7.55
631,2322825,7567,9030,1.6,2.25
632,2322827,9037,8587,1.1,6.26
633,2322838,6497,9097,1.26,3.51
634,2322828,7354,7092,1.34,3.09
635,2322818,8068,8846,1.17,4.54
636,2322750,8728,8513,5.41,1.13
637,2322751,7020,8668,1.9,1.85
638,2322839,9096,4894,3.79,1.23
639,2322819,6134,8248,1.21,4.19
640,2322709,6094,8120,3.84,1.24
641,2322861,9040,9062,2.85,1.38
642,2322862,7367,7234,1.3,3.24
643,2322865,8711,8971,2.43,1.5
644,2322841,6497,4894,1.51,2.44
645,2320783,5378,4411,2.73,1.44
646,2322512,8051,7830,3.73,1.24
647,2322725,5378,5991,2.2,1.64
648,2322786,8120,6343,1.31,3.2
649,2322866,8963,8971,2.48,1.49
650,2322726,5991,5378,1.71,2.31
651,2322511,6619,8051,2.79,1.4
652,2322551,5973,6290,1.44,2.71
653,2322552,6290,5973,3.58,1.35
654,2322504,6619,8297,8.74,1.04
655,2322843,4863,7567,1.2,4.24
656,2322769,6774,6353,1.14,5.27
657,2322770,8680,8262,1.82,1.91
658,2322820,8068,6134,1.42,2.7
659,2322870,8248,8846,2.45,1.51
660,2322753,7532,8513,1.5,2.5
661,2322771,6774,8262,1.21,3.92
662,2322871,4501,7242,1.23,3.75
663,2322754,7106,7020,2.04,1.74
664,2322868,6978,9085,1.57,2.32
665,2322874,7613,4501,1.62,2.17
666,2322875,6343,7743,1.17,4.38
667,2322757,8589,8723,1.87,1.85
668,2322755,7532,7020,1.3,3.34
669,2322842,7367,6978,2.16,1.64
670,2322869,4869,4674,1.71,2.05
671,2322883,6094,7299,1.65,2.15
672,2322872,8297,6267,3.19,1.29
673,2322829,8118,9092,1.13,5.21
674,2322833,7092,6908,1.04,8.22
675,2322893,6978,9099,1.27,3.37
676,2322837,7870,9099,3.26,1.29
677,2322885,7613,8068,3.64,1.26
678,2322673,7489,7856,2.25,1.6
679,2322867,7367,8120,4.03,1.22
680,2322882,6118,6134,1.62,2.21
681,2322797,5988,8504,1.68,2.09
682,2322895,7870,8481,5.33,1.12
683,2322863,6134,7339,1.25,3.79
684,2322894,9085,4501,1.76,2.0
685,2322896,6762,6652,1.55,2.32
686,2322898,8113,7830,4.71,1.15
687,2322924,7701,8997,1.18,4.46
688,2322897,6652,6959,2.3,1.57
689,2322899,6267,8113,1.01,6.62
690,2322360,9013,8051,2.14,1.65
691,2322887,8297,8902,1.11,5.18
692,2322361,8051,9013,2.79,2.04
693,2322888,8051,8825,1.4,2.73
694,2322900,8297,7830,1.45,2.59
695,2322914,7092,7024,1.56,2.29
696,2322915,9092,9031,5.43,1.12
697,2322917,9036,9037,6.2,1.09
698,2322926,4674,6118,1.99,1.74
699,2322927,8068,6902,2.4,1.54
700,2322772,5752,6667,2.93,1.38
701,2322773,4494,8113,1.13,5.62
702,2322930,8120,6134,1.38,2.93
703,2322931,9099,9085,2.93,1.37
704,2322787,6652,6959,2.51,1.49
705,2322774,6673,7175,1.55,2.39
706,2322775,7354,4608,5.05,1.15
707,2322776,5973,8008,1.26,3.68
708,2322777,5929,6211,2.03,1.76
709,2322925,4869,6134,1.72,2.03
710,2322778,6615,6665,3.66,1.27
711,2322779,6137,4411,1.98,1.8
712,2322877,7187,6896,1.84,3.08
713,2322800,6667,4494,1.41,2.83
714,2322802,5752,8113,1.17,4.75
715,2322801,7175,4608,3.79,1.25
716,2322889,8728,6000,1.31,3.14
717,2322803,6673,7354,1.22,4.11
718,2322890,8871,6799,1.41,2.71
719,2322935,8297,8051,1.08,6.11
720,2322951,7092,4863,5.29,1.13
721,2322848,5869,8588,1.42,2.69
722,2322850,8668,7972,1.06,7.26
723,2322856,7212,8833,1.25,3.56
724,2322849,8588,5869,2.89,1.4
725,2322851,7972,8668,6.02,1.15
726,2322857,8833,7212,4.2,1.21
727,2322970,8051,8902,1.67,2.1
728,2322971,8871,6799,1.33,2.95
729,2322959,9030,9037,4.07,1.19
730,2322960,4863,9031,1.08,6.74
731,2322958,8536,8588,2.18,1.62
732,2322961,9037,4863,3.77,1.23
733,2322944,4501,9085,1.37,2.97
734,2322956,7367,6959,1.5,2.44
735,2322810,6211,6137,3.11,1.35
736,2322811,6615,5929,1.53,2.46
737,2322933,7489,4674,2.61,1.45
738,2322979,7367,9041,1.43,2.5
739,2322878,8209,5009,2.03,2.22
740,2322864,7718,4688,1.98,1.76
741,2322963,5991,4869,2.04,1.72
742,2322972,6959,8992,2.38,1.53
743,2322813,7175,4494,2.58,1.48
744,2322879,7472,7489,8.19,1.76
745,2322937,9055,8723,1.93,1.8
746,2322973,8513,6652,1.12,5.53
747,2322812,6667,4608,1.5,2.54
748,2322974,6762,8513,3.35,1.28
749,2322962,8068,4501,1.36,3.01
750,2322975,7870,8513,6.21,1.08
751,2322815,6137,6615,1.6,2.31
752,2322814,5973,6665,4.63,1.18
753,2322977,8297,6799,1.05,7.64
754,2322976,8902,8728,2.84,1.37
755,2322921,6094,7017,1.36,2.94
756,2322886,4501,9085,1.42,2.74
757,2322994,9040,7299,2.2,1.61
758,2322995,7009,9062,1.54,2.34
759,2322892,7017,9085,3.32,1.3
760,2322996,6343,7234,1.36,2.93
761,2322784,4494,5973,1.57,2.34
762,2322922,7489,7969,1.75,1.98
763,2322978,8971,7870,1.32,3.1
764,2322980,6420,6419,1.37,2.8
765,2322997,6343,6652,1.34,3.08
766,2322785,6667,6137,1.54,2.38
767,2322982,6418,6420,1.38,2.65
768,2322363,8297,8895,1.2,3.96
769,2322364,8895,8297,4.58,1.16
770,2322365,9104,7830,2.83,1.32
771,2322993,8297,8902,1.07,6.67
772,2322366,7830,9104,1.33,2.81
773,2322901,6651,5906,1.29,3.38
774,2322902,7533,7701,1.46,2.58
775,2322998,6094,7489,1.65,2.14
776,2323017,7009,9041,1.62,2.16
777,2322903,6902,8068,1.61,2.21
778,2322904,5310,5991,1.43,2.67
779,2323018,6343,6094,1.61,2.22
780,2322905,6651,6902,2.01,1.75
781,2322781,4608,5973,1.46,2.65
782,2322906,7533,5991,1.88,1.86
783,2323019,9040,7234,2.08,1.69
784,2322782,6665,6667,1.49,2.55
785,2323030,7106,7726,1.31,3.15
786,2323024,7962,6248,1.79,1.98
787,2323022,9037,9030,1.29,3.43
788,2322907,5906,8068,2.95,1.37
789,2322908,7701,5310,2.65,1.44
790,2322923,7898,8847,1.48,2.51
791,2323029,5991,4501,1.64,2.18
792,2323037,7299,7009,1.86,1.88
793,2323045,9045,9120,1.29,2.99
794,2323046,7367,9121,1.03,6.0
795,2322910,5991,5310,2.71,1.43
796,2323050,7367,9120,1.1,4.5
797,2323051,9121,9045,2.78,1.34
798,2323038,6343,7234,1.31,3.25
799,2323048,7144,9089,1.34,2.99
800,2323049,8971,5319,2.88,1.37
801,2322780,5973,6665,4.72,1.18
802,2323023,7739,8827,1.68,2.1
803,2323031,7830,7653,1.73,2.05
804,2323032,8297,8574,1.09,6.15
805,2323033,6267,9114,1.05,7.96
806,2323034,8902,9115,1.1,5.59
807,2323065,8825,8989,1.2,4.16
808,2322911,7533,6651,1.6,2.27
809,2323035,7212,9116,1.29,3.31
810,2322912,6902,5310,2.49,1.51
811,2323036,8833,7212,3.89,1.22
812,2323025,8637,7898,1.66,2.14
813,2322913,7533,5310,2.54,1.48
814,2323054,8481,6652,1.14,5.06
815,2322932,8504,6343,2.87,1.39
816,2323055,8481,8992,1.18,4.33
817,2322983,7489,4501,4.02,1.22
818,2323056,7187,8481,3.73,1.25
819,2323053,7017,7969,2.05,1.72
820,2323057,6762,7870,1.25,3.64
821,2323073,8297,8894,1.16,4.54
822,2323084,8871,6630,1.58,2.23
823,2322984,8051,8728,2.54,1.46
824,2323085,8121,8989,1.71,2.02
825,2322985,8902,8871,1.58,2.28
826,2322986,9013,6799,1.55,2.35
827,2323066,8120,6134,1.37,2.99
828,2323076,6922,8435,1.36,2.93
829,2323077,8135,7367,2.27,1.58
830,2322929,6094,8847,1.38,2.89
831,2323078,7489,7017,1.45,2.6
832,2322964,4688,6896,1.7,3.36
833,2322965,7367,7489,2.06,2.63
834,2323026,5319,7856,3.31,1.31
835,2323079,7898,8135,2.0,1.74
836,2323058,7020,5378,1.79,1.96
837,2323090,7331,7299,2.04,1.74
838,2322966,7472,7187,6.17,1.76
839,2322987,8297,8902,1.09,6.08
840,2322988,8051,9013,2.22,1.6
841,2323098,6799,9126,1.06,8.12
842,2323100,9053,8253,1.44,2.63
843,2323074,8894,8871,1.69,2.07
844,2323067,8602,9014,2.26,1.58
845,2323099,8825,9127,1.34,3.07
846,2322989,8728,6799,1.33,3.08
